测试情景编号,问题二方案七年利润/元,问题三方案七年利润/元,配对利润差Q3-Q2/元,问题二方案滞销率,问题三方案滞销率
2985,36253177.15084794,40594872.77403478,4341695.623186842,0.27210248623086086,0.09913580616770509
2986,36411535.55649142,40929162.439324826,4517626.882833406,0.2765159372453514,0.10788281639674362
2987,35992693.831540816,40371560.309652716,4378866.4781119,0.27572438340634753,0.10388390867119215
2988,35904145.3861059,40030192.218358226,4126046.8322523236,0.26641604502506705,0.10152536973488946
2989,36057890.1580179,40349144.173771136,4291254.015753232,0.27364494346613677,0.10797396959561391
2990,36588652.09255279,40996596.78743295,4407944.694880165,0.2727660448415989,0.09697834534550544
2991,36655882.22396754,40971160.03451123,4315277.810543694,0.2712766668201074,0.10685854296240432
2992,36330345.18478934,40550678.77938503,4220333.594595693,0.2747105373544144,0.10719802378422379
2993,36492957.84234236,40772222.93562046,4279265.093278095,0.2669782266058423,0.09981915034878398
2994,36566704.46075464,40933770.56601904,4367066.105264403,0.27288694528082574,0.10088335637857013
2995,36775508.385398254,40975020.49314147,4199512.107743219,0.27164024574424406,0.10710456384410452
2996,36143605.17592852,40321847.33838495,4178242.1624564305,0.2694568577020691,0.1057096208179177
2997,36972981.29010698,41446204.71476714,4473223.424660161,0.2801052656023682,0.10953421810304101
2998,36571488.66401656,40945665.64799299,4374176.983976431,0.27246420446844116,0.1025438854649341
2999,36846568.97667686,41141649.94189284,4295080.965215981,0.2761836018525683,0.11336502434472116
3000,36386657.399154186,40805105.55201109,4418448.152856901,0.28195306265857295,0.11233722669179129
3001,36343862.470710285,40778253.397285454,4434390.926575169,0.2705664158322766,0.09966734264946103
3002,36831374.126798525,41147773.94432518,4316399.817526653,0.2739746263775738,0.10324450213443867
3003,36125740.92896112,40415088.55850111,4289347.629539989,0.2763975649826671,0.10340373158388491
3004,35965231.43289788,40086679.235569134,4121447.8026712537,0.28318259101607496,0.11757009388856579
3005,36908418.55190915,41233666.279799186,4325247.727890037,0.2661014705786099,0.0970103862062072
3006,35810135.92462024,40293798.21717441,4483662.29255417,0.28334523853756155,0.10848294451935164
3007,35677041.084480755,39836593.685725145,4159552.60124439,0.2692595209230147,0.10160298685981899
3008,36215513.19911889,40552876.39449048,4337363.195371591,0.28844178440514245,0.12541867174753818
3009,36378161.47613874,40708595.75367633,4330434.277537592,0.28106110313579735,0.11436111513831305
3010,35906735.55943466,40171842.75967118,4265107.200236522,0.27232531744952115,0.10744250627318061
3011,36681302.14340785,40735530.809235156,4054228.665827304,0.27809248449577845,0.11488905448621999
3012,36328465.88811253,40443802.00611789,4115336.1180053577,0.26022262639778077,0.0966792209966523
3013,36425837.84797005,40780852.6300295,4355014.782059446,0.27334835247795275,0.1076020066147354
3014,36302940.230239734,40721194.88929985,4418254.659060113,0.28297993523771026,0.11924300944023242
3015,36465290.91874498,40725546.20599196,4260255.28724698,0.271374272191415,0.1010615653665598
3016,36281164.161383964,40696657.38525332,4415493.2238693535,0.28198370738919265,0.11389625275163891
3017,36614315.115588084,41256217.62708332,4641902.511495233,0.2730736212606797,0.10277184683344764
3018,36325305.00665993,40523276.02319527,4197971.016535334,0.2762303117278162,0.1098015363904596
3019,36629314.56760068,41062511.961994655,4433197.394393973,0.2806948966197404,0.10777452590589105
3020,36032368.06066556,40364165.50223345,4331797.44156789,0.2782589882291178,0.1093095020589121
3021,36595802.55456407,40734149.792129785,4138347.237565711,0.2746470763074662,0.10823535030165446
3022,35922879.40894333,40225182.49132905,4302303.082385719,0.27477792368864307,0.1065997173547768
3023,35844140.50744096,40137786.72458878,4293646.21714782,0.2773474585606299,0.11290617324255058
3024,36426467.62180224,40643124.703956515,4216657.082154274,0.2681717184968026,0.09881781322560648
3025,35754364.41687103,40112014.685829915,4357650.2689588815,0.27548540317708525,0.10013155498188209
3026,36204269.940283105,40617000.837496325,4412730.897213221,0.27551655547448206,0.10427145952599966
3027,35895121.109204374,40165066.018792786,4269944.909588411,0.26576591103481834,0.10191007193444929
3028,36743124.19419696,40973221.99493589,4230097.800738931,0.27443852551035414,0.10560470455274569
3029,36303889.0696177,40374316.68499157,4070427.615373865,0.26054447142262943,0.09527378300689292
3030,36468529.95489421,40608920.04618499,4140390.0912907794,0.265796192335748,0.10139345922830195
3031,36148858.37534097,40348664.67567554,4199806.300334573,0.2833715176091483,0.11989962839165079
3032,35766520.52121678,39982381.78370929,4215861.262492508,0.2675723712245611,0.10108670829680784
3033,35687990.50496212,39820069.925009824,4132079.420047708,0.27841982387917324,0.10909529233690364
3034,36400154.632098466,40651375.41638841,4251220.784289941,0.2831337640248402,0.1174953022261216
3035,35941498.73853268,40265733.24404945,4324234.505516775,0.26902157384527897,0.09769897694614398
3036,36655044.51386887,40987648.76977669,4332604.255907819,0.2761531491919319,0.10892589857696697
3037,36695253.532116845,41036515.330400944,4341261.7982840985,0.28063536644620335,0.11384922514318348
3038,36189661.326128505,40337581.545051634,4147920.218923129,0.2700256054344123,0.10460774299097467
3039,36805587.379550174,41043896.23381791,4238308.854267739,0.27407409617794654,0.11175670488623793
3040,36582287.053339384,41079947.87704433,4497660.823704943,0.27928770486864957,0.11208439168533817
3041,36086547.870764814,40485857.31775825,4399309.446993433,0.2749912356945287,0.1060942773675734
3042,36513170.43995117,40823431.57320094,4310261.133249775,0.27666996558928875,0.10854265651190079
3043,36459038.623383455,40780767.102802105,4321728.47941865,0.27241809292924896,0.1033001910326505
3044,36248005.45953224,40604262.55344696,4356257.093914725,0.2778501399502753,0.11212911201036461
3045,36471568.30189147,40993846.57962077,4522278.277729303,0.28540954523572387,0.11404561446582173
3046,36575167.76530954,40766040.47706687,4190872.7117573246,0.2728247962442286,0.10220898267817002
3047,36040903.20696275,40328398.55531344,4287495.348350689,0.2747478058338754,0.10705187372304943
3048,36169692.9811043,40498510.9981685,4328818.017064199,0.26649959470341933,0.09592279710783728
3049,36720547.602106825,41080937.49844767,4360389.896340847,0.2741704100582281,0.10323667620993357
3050,37016870.95420766,41273178.81934574,4256307.865138084,0.27178929497966536,0.10331922780558077
3051,36857446.16023407,41286081.879702866,4428635.719468795,0.28173998428268604,0.11804494812628478
3052,36419422.582527,40814752.79087216,4395330.20834516,0.2791210182646359,0.10767179502079345
3053,36589776.18129474,40991496.355540454,4401720.174245715,0.27495989508543023,0.1004502740925892
3054,36276638.56200035,40459983.14146139,4183344.579461038,0.2857600042999252,0.1252171374310535
3055,36356081.14871991,40689673.2054689,4333592.056748994,0.2720263042373635,0.09718262648623102
3056,36300692.93764675,40475199.47535974,4174506.5377129912,0.2764033365412039,0.10931862033761378
3057,36651690.98858018,40870376.590497285,4218685.601917103,0.28346813920427383,0.1137810324863365
3058,36225287.30450595,40518117.04635461,4292829.741848655,0.2672416819999387,0.09289586829128424
3059,35754270.561027676,39894105.035019085,4139834.473991409,0.2748873434627772,0.10812827355233022
3060,36343742.64124864,40860175.9893499,4516433.348101258,0.273309634463125,0.10197388410092255
3061,36934235.60308802,41365330.79907502,4431095.195987001,0.2793503769942702,0.11290431237460807
3062,36199214.30313843,40481514.5780555,4282300.274917074,0.26899302181793755,0.09635982018044487
3063,36524513.14165782,40771339.31077174,4246826.169113919,0.278038089890734,0.10844597820642309
3064,36359031.93704664,40869184.547046,4510152.609999359,0.2814533724614336,0.10738947972834485
3065,36302987.75178305,40528681.46952757,4225693.717744522,0.2663146390146926,0.10143913060825868
3066,36075549.12464751,40375022.29414213,4299473.169494614,0.28024937854216025,0.11291625141343149
3067,36723734.95182604,40887834.562544204,4164099.610718161,0.26549198474092084,0.09853467262909614
3068,36263561.89057293,40604487.02402245,4340925.133449525,0.26659277088229244,0.09412696054694795
3069,36086688.13731685,40431133.94564574,4344445.808328889,0.2778753115664309,0.10697493986855694
3070,36044732.736175045,40341635.87031274,4296903.1341376975,0.27717028655715004,0.1084347082935998
3071,36033995.5741544,40516148.027194686,4482152.453040287,0.2866607980942766,0.11717954240293983
3072,36002799.96451219,40288345.63359971,4285545.669087522,0.278720138718646,0.10969412265789887
3073,36235812.8028819,40579793.86093785,4343981.058055952,0.2740000916915472,0.10023032436845146
3074,36225837.74684003,40550488.32807166,4324650.581231631,0.2668812179070473,0.10021733668878523
3075,36322754.2169657,40668874.57130425,4346120.354338549,0.2799478322772615,0.10960772692011236
3076,36392681.86257623,40916268.43765449,4523586.575078256,0.27822804513504645,0.10492980628456146
3077,36905454.17797178,41258870.3081463,4353416.130174518,0.270268068371551,0.09873197908935061
3078,37082555.43044928,41289304.55793488,4206749.127485603,0.26708189660233944,0.10114589942066975
3079,36103299.90769803,40495723.20770041,4392423.300002381,0.2820197541177699,0.10973722613260502
3080,36413679.934455216,40731591.01101675,4317911.076561533,0.2744625439992802,0.10564991109262906
3081,36493028.74418901,40752573.651640765,4259544.907451756,0.2701008006002447,0.10638992268368289
3082,36502255.661221415,40838639.373698846,4336383.712477431,0.2700687174977424,0.09806660305685452
3083,36255472.882053204,40841004.98677629,4585532.104723088,0.2772078967465619,0.10097310930281159
3084,36083176.418736875,40314210.952184424,4231034.533447549,0.2670119975257612,0.10216791582960329
3085,36709334.40817611,41230691.52798284,4521357.119806729,0.28246897546274957,0.1143305309561883
3086,36655479.7293145,40778526.01825974,4123046.2889452428,0.2688582461992208,0.10526693413424117
3087,36307652.65546792,40689392.13322404,4381739.47775612,0.2804001075175979,0.11300078019128253
3088,36438931.17927408,40784296.90157639,4345365.72230231,0.2770381950148738,0.11239094043647212
3089,36541069.318734564,40729656.258958295,4188586.940223731,0.275141820695443,0.10647761342333568
3090,35573130.50809434,39617798.0620438,4044667.5539494604,0.2691681759286387,0.10595884434542936
3091,36568540.67870081,40749427.14808872,4180886.4693879113,0.280630026565335,0.11077661390499807
3092,36476410.20613227,40651711.071536504,4175300.8654042333,0.2740652126903808,0.11124967145562992
3093,36332543.543555945,40827997.839669004,4495454.296113059,0.2797228578611196,0.10784076706988054
3094,36325813.89510088,40377415.37989771,4051601.484796837,0.270858995740501,0.106308590490778
3095,37104285.88248626,41542596.6742721,4438310.791785836,0.27561002608037244,0.11076677244543172
3096,36338365.62977317,40552428.67386236,4214063.044089191,0.26949690597875586,0.10180876720439637
3097,36438307.852859244,40795876.91487097,4357569.062011726,0.2742143849899505,0.10295498909362259
3098,35733215.94213369,39953155.39497523,4219939.452841543,0.27271014859659454,0.10599845776079299
3099,36231804.53454113,40455772.74085531,4223968.206314176,0.2784379103821348,0.1110115615983972
3100,36444358.311618045,40720655.190316066,4276296.878698021,0.2643703221278142,0.09442142451973902
3101,35731860.032031834,40141144.07954921,4409284.047517374,0.2765054622200548,0.10226689792383359
3102,36577257.41357461,41028518.45731796,4451261.04374335,0.27324144824673785,0.10116974088096861
3103,36418430.08520277,40700377.02987764,4281946.944674872,0.27366880646137376,0.10429694990883842
3104,36396259.22395363,40709297.50997009,4313038.286016464,0.2712911953181161,0.09704389317842269
3105,36158522.153202154,40502921.68710591,4344399.533903755,0.26950154207253596,0.09976771859902003
3106,36161540.89647002,40237618.66698355,4076077.7705135345,0.27471974583040354,0.10999489174638366
3107,36570509.45495416,40844656.354752794,4274146.899798632,0.26895694607678894,0.09781417371056787
3108,35870714.93525198,40235319.64030789,4364604.705055907,0.2753541706822928,0.10410432577025124
3109,36155916.95582491,40382551.00411392,4226634.048289008,0.2645863560267311,0.09916722952469242
3110,36268674.25650916,40499295.925593,4230621.669083841,0.27459283738858553,0.10897629519721351
3111,36227084.709574424,40470545.9089311,4243461.199356675,0.2740565930700846,0.1077018089803437
3112,36245049.280923836,40759466.90977794,4514417.628854103,0.27943405694192597,0.10702439627120618
3113,36351850.714486495,40697538.58512886,4345687.870642364,0.282599541838594,0.11499249033690694
3114,36227383.39414417,40600655.63696413,4373272.242819957,0.2812043265049859,0.10967936665311939
3115,36084691.04113914,40341450.215255685,4256759.174116544,0.2726674926448798,0.1059453924695421
3116,36141718.61653068,40385670.25404494,4243951.637514263,0.268339542142103,0.09987454902160266
3117,36360094.22086787,40558682.50072572,4198588.279857844,0.2773559264966108,0.11401301368915587
3118,36139149.54242392,40461645.10707076,4322495.56464684,0.2797816402108607,0.10881947670570233
3119,36376084.44809723,40862384.66553687,4486300.217439644,0.2763373754512861,0.10693670940131261
3120,36041722.24148931,40382974.032875784,4341251.79138647,0.27362362048694244,0.10415856831308598
3121,36423863.261162624,40900621.770937525,4476758.509774901,0.28397069312235795,0.11524922948766915
3122,35782339.26057219,40081507.752066776,4299168.491494589,0.2745512002604163,0.10117387635478266
3123,36795553.230782494,41030680.55681281,4235127.326030314,0.2714434008790338,0.10602389718282446
3124,36230645.668721095,40437200.79261907,4206555.123897977,0.27012420643470475,0.10198611331316641
3125,37209494.92142208,41617239.493915394,4407744.572493315,0.267117557879215,0.09541601612614671
3126,36098953.02697048,40483604.49638042,4384651.469409935,0.26950607329945214,0.1016523543161418
3127,36279185.31305459,40555209.27625741,4276023.963202819,0.28207784442318473,0.12267133080305308
3128,36465254.04149086,41054439.72934982,4589185.6878589615,0.27881676273706935,0.11071600352832699
3129,36114280.122835465,40461333.30608141,4347053.183245942,0.2801814150174498,0.10924641928234827
3130,36688141.21264444,40858098.074384846,4169956.861740403,0.26949279043300023,0.10721997989713519
3131,36447621.266852625,40518394.071458995,4070772.8046063706,0.27869985152873045,0.11482841943799853
3132,35654382.2340201,39856892.09642417,4202509.862404071,0.28112383739993346,0.12014133215111972
