测试情景编号,七年累计利润/元,七年销售收入/元,七年种植成本/元,七年总产量/斤,七年正常销量/斤,七年滞销率
3134,36323336.2720294,43867040.94004184,7543704.668012438,10989485.838032521,8009615.575348719,0.27115647689094224
3135,36466990.71623685,44013903.08855067,7546912.372313822,11085274.104682986,8081891.846786853,0.2709344152913053
3136,36504671.41490142,43991761.81947284,7487090.404571415,11152391.595555218,8013212.694652061,0.2814803330753088
3137,36605980.16554192,44140639.224266045,7534659.058724128,11115768.936048344,8048175.620223243,0.2759677115882575
3138,36400969.6289534,43956805.922626026,7555836.293672619,11116191.556762509,8030751.6556079555,0.2775626783147267
3139,36386232.69124038,43912424.04864922,7526191.357408847,11029019.3514315,8026502.609740689,0.2722378704776778
3140,36400470.74098218,43939235.13317249,7538764.392190302,11108778.821784444,8042168.968554283,0.27605283194733377
3141,36106344.62262126,43641997.08390198,7535652.461280728,11097473.062631888,8000366.273196289,0.27908216329574814
3142,36563604.823155865,44135208.143477105,7571603.320321243,11175097.437909847,8054635.7454894865,0.27923351091639353
3143,36358205.02955508,43886882.58219358,7528677.552638503,11073900.968956823,8006030.530629706,0.2770361092199757
3144,36266720.39370418,43825141.56622411,7558421.172519918,11000166.640999535,7978005.220941191,0.2747377852253822
3145,36406525.030875,43950891.40436426,7544366.373489258,11041158.581018245,7980465.091945427,0.27720763782296415
3146,36411650.336468466,43956712.80755206,7545062.471083597,11137054.697399748,8007779.553635592,0.2809786993768444
3147,36501672.70733205,44042994.58506306,7541321.877730999,11134684.238637682,8068440.550506571,0.2753776957132879
3148,36473193.52149344,44013416.63182543,7540223.110331988,11000347.746813783,8062873.767068464,0.26703464720887116
3149,36279742.53490471,43812565.48913613,7532822.954231412,11036031.60625289,7962913.965181921,0.2784622000656265
3150,36385522.41834819,43927511.669293076,7541989.2509448845,11136163.331938712,8029439.424000815,0.2789761442370155
3151,36386045.73750811,43904246.97981042,7518201.242302305,11004567.791200876,7974497.647408248,0.2753465834628632
3152,36583480.49536711,44123721.61424588,7540241.118878762,11043592.986251926,8062528.148407607,0.26993613777286257
3153,36550687.17356168,44091325.56213728,7540638.388575609,11032277.210260024,8029492.743501403,0.2721817453939636
3154,36351703.70122096,43901060.23140162,7549356.530180657,10998749.363330917,7985843.216986483,0.27393170321611826
3155,36332757.110729694,43914993.70141444,7582236.590684752,11112989.726920635,8011130.750363325,0.2791201155385953
3156,36260728.228328206,43834935.02735572,7574206.799027516,10986379.023480766,7979712.394904458,0.2736722101203931
3157,36597693.693003245,44162534.10962685,7564840.416623616,11065253.677642806,7986789.8724505445,0.2782099620013462
3158,36652192.46159195,44175833.11343707,7523640.6518451255,11039034.77607508,8009318.263210549,0.2744548390617304
3159,36300790.62585245,43861628.49825255,7560837.8724000985,10939991.796578074,8017710.54637678,0.2671191445605431
3160,36461415.89062329,44019516.0790817,7558100.188458415,10930704.038330367,8019845.037995919,0.2663011449333023
3161,36486852.40930703,44054251.24139107,7567398.832084034,11103913.38220488,8001194.071947999,0.27942574869408604
3162,36377965.86206388,43904707.26952827,7526741.407464385,10972895.9411009,7963458.096121734,0.274261039303835
3163,36397498.23917547,43934659.12680495,7537160.887629485,11155040.131163897,8043852.533844134,0.2789042048022778
3164,36768447.90433651,44307656.01268566,7539208.108349148,11079834.83399057,8082677.784997832,0.2705055710576208
3165,36216169.12356457,43754600.3265642,7538431.202999624,11046846.562868541,7982528.336372964,0.27739302877579425
3166,36547502.70352837,44117410.38309805,7569907.679569684,11099089.659499204,8062935.675741239,0.2735498204719392
3167,36459767.46535138,44036304.746238396,7576537.280887018,11084167.09268812,8028866.048419592,0.27564552381062674
3168,36436867.219022684,43954496.94638437,7517629.727361686,11111410.475348014,8038759.646922769,0.27653112404066854
3169,36310141.8600118,43840362.269266374,7530220.409254568,11040869.852049842,8009498.875449255,0.274559071633091
3170,36257030.76619943,43783941.54911134,7526910.782911898,11037555.663702684,7964633.481827899,0.2784060416546914
3171,36544044.253787056,44114129.204128176,7570084.95034112,11088171.782331083,8028776.316797392,0.275915229813522
3172,36236810.895721465,43804160.87029767,7567349.974576196,11045796.304086797,7979627.513852013,0.27758693948577906
3173,36507960.554618776,44010719.75639902,7502759.20178025,11176303.93260123,8060680.784607244,0.27877043849046795
3174,36068712.694326624,43609112.56322667,7540399.868900037,10857164.920248019,7941244.2125460245,0.2685710983595691
3175,36132937.95510623,43702682.849527895,7569744.894421661,10987289.819410386,7974282.382816507,0.27422662786877927
3176,36461420.38347599,44036097.5506211,7574677.167145117,11069111.77399182,8038694.456819783,0.2737724018915735
3177,36862141.87870285,44415247.32722982,7553105.448526969,11175784.098522287,8144563.258024531,0.27123115602229264
3178,36234009.0905914,43787709.879627205,7553700.789035812,10985131.331091573,7942716.403776891,0.2769575379316256
3179,36388941.129787445,43903817.9694903,7514876.83970285,11101698.860661065,8001417.179997271,0.2792619147371814
3180,36207498.156390324,43790941.01494906,7583442.858558736,11048039.810996527,7985244.083097504,0.2772252617021263
3181,36136934.276211075,43688078.19745812,7551143.921247041,11032139.610588439,7980914.563096415,0.27657600023149775
3182,36584949.42351271,44102520.128020704,7517570.704507982,11061898.32364268,8023248.118485318,0.27469518488185996
3183,36353538.53370487,43916842.88949185,7563304.355786977,10920063.18976598,7940288.394833924,0.2728715707180732
3184,36522872.37319798,44062696.200828776,7539823.827630783,11067786.586848505,8052141.806255728,0.27247044898536177
3185,36489874.69543906,44011604.28581821,7521729.590379152,10963355.046230523,7997414.6457149675,0.27053218544950075
3186,36591808.842964716,44131395.000225745,7539586.157261026,11080396.878390707,8007132.799382597,0.2773604693710632
3187,36225671.03783111,43787879.31366957,7562208.275838459,11076466.931378128,8003414.235628763,0.27743979328316537
3188,36518615.54503024,44096982.05637841,7578366.511348172,10957324.413661055,8024606.184005183,0.267649119341534
3189,36103595.40709534,43654618.5731858,7551023.166090466,11003990.096775582,7963428.77694527,0.2763144362262981
3190,36521694.10183313,44052224.72257549,7530530.620742354,11099135.337960199,8008210.211635198,0.27848341624898604
3191,36385368.07785003,43947927.199244924,7562559.121394894,11019341.027821738,7984826.5181188425,0.2753807602506651
3192,36563528.05934338,44092392.090203494,7528864.030860118,10986699.370482348,8014884.762817237,0.27049202926671506
3193,36152355.68408272,43732733.08736022,7580377.403277515,10886850.532069534,7937673.02464672,0.27089354251125103
3194,36492222.620949864,44060297.00752099,7568074.386571126,11017779.720629375,8004003.561123939,0.27353752170798334
3195,36474488.79705615,44008777.40703356,7534288.609977407,11070564.381119845,8013578.933933049,0.27613636865707525
3196,36339024.77532429,43890715.40802811,7551690.632703818,10988359.608419068,8027120.062707143,0.269488772777611
3197,36542778.944223054,44067403.012263566,7524624.06804051,11087168.715990255,8027120.403568799,0.2759990752200028
3198,36330213.28921177,43938225.13606417,7608011.846852395,11046164.215984965,8004179.052646114,0.2753883704659014
3199,36535556.252805725,44084461.1014399,7548904.848634181,11164662.506330993,8050478.221590761,0.27893223668644834
3200,36439104.726008296,44013135.44472047,7574030.718712175,10995286.038105898,8033257.949739739,0.26939072599846725
3201,36518881.15772177,44062372.373787574,7543491.2160658,11053854.564921042,8004410.4138516765,0.27587156436331745
3202,36332899.09973579,43884647.82698915,7551748.727253366,10888830.161554513,8030401.233843258,0.2625101948787472
3203,36040307.0352841,43607204.192998774,7566897.15771468,11036738.225892365,7959037.429537257,0.27885963528017477
3204,36589240.654681474,44166967.87053738,7577727.215855912,11106196.706762254,8058643.831012638,0.2744011254450451
3205,36288552.451933004,43798434.90700723,7509882.45507423,11016506.81479088,8005880.0952096395,0.27328324397159554
3206,36447049.78078877,43979693.44316391,7532643.662375135,11131853.154663634,8013029.324154126,0.2801711257934526
3207,36497900.67340237,44039205.055930525,7541304.382528161,11002698.626807528,7982559.37754906,0.27449077282731793
3208,36119762.03993756,43630758.305649586,7510996.265712023,11033672.504178364,7913265.707953187,0.2828076322768783
3209,36303850.65598008,43837708.95334361,7533858.297363525,11024444.711128222,7978248.17104295,0.2763129227733711
3210,36051562.975524925,43608424.25518511,7556861.27966019,10910222.912878806,7918174.416621797,0.27424265481552085
3211,36315899.65962234,43873723.92128198,7557824.261659633,11127735.666119054,8000522.748063094,0.28102868471053616
3212,36253166.7848315,43805447.30597938,7552280.521147868,11045377.053301005,8005718.637783779,0.2751973428203429
3213,36339416.172760904,43882734.68684219,7543318.514081275,11010676.411978979,7963712.102015501,0.2767281678216024
3214,36716506.9000528,44247566.72523505,7531059.825182253,11131275.482877444,8047487.34291201,0.2770381655461709
3215,36823265.93468802,44358341.74573919,7535075.8110511815,11123892.460216375,8091015.798116775,0.2726452698950855
3216,36377778.32960099,43919189.5815632,7541411.2519622035,11051142.677118456,8012872.217507779,0.27492817244152123
3217,36457467.03493819,43979654.77041456,7522187.735476371,11045620.425023202,8050623.791396623,0.27114788652718785
3218,36416894.67992604,43965591.068091944,7548696.388165903,11028238.252239715,8088664.339541741,0.26654972856620857
3219,36130108.94467832,43699577.05270845,7569468.108030122,11027846.435902758,7950403.0137284305,0.27906114217869976
3220,36235349.47939803,43804007.91673242,7568658.4373344,11082364.003411632,7967962.890089587,0.28102317451071784
3221,36329750.82341035,43871944.49009872,7542193.666688375,11074395.762368724,8056754.783810552,0.27248809265172247
3222,36096883.06293503,43606488.348838,7509605.285902958,10930189.378668502,7981913.959805382,0.26973690177930604
3223,36259730.46710938,43813256.42239084,7553525.955281458,11086181.37748271,7968999.591763309,0.2811772313278899
3224,36078724.81802563,43626798.30227118,7548073.484245549,10967193.982381381,7996066.667414144,0.2709104370489211
3225,36626239.049324185,44176763.28598602,7550524.236661844,11018798.824111722,7993947.084919875,0.274517375938724
3226,36452655.82431718,44034660.39877242,7582004.574455239,11032140.646947395,8016799.950137853,0.27332326456913786
3227,36258060.98524795,43792332.3149477,7534271.329699751,11040249.662842194,8000892.140420185,0.2752978977143492
3228,35960608.461259075,43526601.323783986,7565992.8625249155,10988926.207432581,7941060.682263593,0.27735790264088794
3229,36464145.01277587,43971567.18326925,7507422.170493371,11027685.31202442,8006198.281350869,0.2739910457345902
3230,36533420.30433772,44083951.09770568,7550530.793367961,11025037.98555083,8037331.631091812,0.2709928399679566
3231,36657764.41196577,44177546.59665371,7519782.184687937,11021665.509228937,8022350.034764985,0.2721290599821316
3232,36408560.75567395,43962885.19230885,7554324.436634898,11019354.766836787,8025403.505908208,0.2716993258025417
3233,36375414.08204377,43909550.95294732,7534136.870903551,10969752.998073278,7937500.114551498,0.2764194311443807
3234,36281649.534701414,43831146.90819469,7549497.373493276,11193797.885197647,8069762.466919795,0.2790862806634186
3235,36468464.427147985,43994317.247661345,7525852.820513352,11088704.517290764,8017700.86880237,0.2769488215417534
3236,36186398.148397096,43728189.67031623,7541791.521919131,11081379.592368467,7987646.67577594,0.27918301063552786
3237,36255571.205242045,43796622.30640891,7541051.101166859,10858934.515557725,7928692.735310648,0.26984615995693545
3238,36126035.483725294,43666708.87642961,7540673.392704317,10951117.98626344,7957371.497094167,0.2733735946343091
3239,36575270.67341303,44106898.53980622,7531627.866393193,11083301.448427467,8066826.7566181915,0.272163913058348
3240,36461789.509064615,43964073.428858005,7502283.919793382,11100100.505227296,7984446.310708235,0.2806870255861041
3241,36221267.97565813,43789196.09190501,7567928.116246875,11002192.588141821,8002526.982295183,0.27264252846107073
3242,36202257.346777104,43709610.97978977,7507353.63301267,10972189.23630914,7970204.520187095,0.27359942956396394
3243,36220058.48798937,43801566.14715904,7581507.65916967,11018406.825235374,7982856.157296542,0.27549814742604467
3244,36619233.55641279,44185805.47946644,7566571.923053642,11130356.761004886,8020134.357086276,0.27943600287955267
3245,36440508.00396547,43964352.817661405,7523844.813695932,11042184.638097173,8037514.410111739,0.27210831248183226
3246,36358642.60388889,43926204.07804078,7567561.474151883,11038852.189566493,8010846.8574644225,0.2743043642675121
3247,36510026.22473349,44048601.40304484,7538575.17831136,11081819.124134265,7990084.66699446,0.27899160079291924
3248,36372200.145086415,43901855.23022967,7529655.085143255,10993193.849281656,7975224.365550969,0.2745307255659732
3249,36376652.562618986,43908441.829620525,7531789.267001547,11025562.525343966,7996336.247224788,0.27474573484627485
3250,36557029.97044359,44104372.31075801,7547342.340314421,11014075.666967928,8033253.698833073,0.27063750588481733
3251,36323098.75976473,43853857.889220476,7530759.129455747,11112415.100739341,8028468.423400392,0.2775226311635682
3252,36344617.21813698,43922026.860568866,7577409.642431883,11007712.046730999,8019476.69272433,0.2714674349511256
3253,36426800.148318075,43992088.43872292,7565288.290404851,11003537.251549026,8030793.507416503,0.27016255556494206
3254,36393936.81090107,43917458.47357777,7523521.662676703,10993379.2078496,8036343.624495883,0.2689833150886222
3255,36140177.261802286,43692812.92784541,7552635.666043133,11001901.843493665,7966225.167541404,0.27592290125252367
3256,36607540.65044983,44165885.878815606,7558345.228365773,11141448.513110237,8040205.7840223275,0.2783518431592311
